project,file,line,resultStatus,durationMs,category,symptom,title,error
"chromium-authenticated","tests/ui-admin-sidebar-links.spec.ts","11","failed","5831","admin/editor/authenticated UI","6s timeout","ui-admin-sidebar-links.spec.ts › View Site opens in a new tab","Error: expect(locator).toHaveAttribute(expected) failed Locator: getByRole('link', { name: /view site/i }) Expected: ""_blank"" Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toHaveAttribute"" with timeout 5000ms - waiting for getByRole('link', { name: /view site/i }) 13 | 14 | const viewSiteLink = page.getByRole('link', { name: /view site/i }) > 15 | await expect(viewSiteLink).toHaveAttribute('target', '_blank') | ^ 16 | }) 17 | at /work/tests/ui-admin-sidebar-links.spec.ts:15:30"
"chromium-authenticated","tests/ui-admin-sidebar-text.spec.ts","3","failed","5817","admin/editor/authenticated UI","6s timeout","ui-admin-sidebar-text.spec.ts › sidebar removes the legacy marketing helper copy","Error: expect(locator).toBeVisible() failed Locator: getByRole('heading', { name: /admin panel/i }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('heading', { name: /admin panel/i }) 5 | 6 | await expect(page.getByText(/Modernized shortcuts/i)).toHaveCount(0) > 7 | await expect(page.getByRole('heading', { name: /admin panel/i })).toBeVisible() | ^ 8 | }) 9 | at /work/tests/ui-admin-sidebar-text.spec.ts:7:69"
"chromium-authenticated","tests/ui-admin-sidebar-width.spec.ts","3","failed","5858","admin/editor/authenticated UI","6s timeout","ui-admin-sidebar-width.spec.ts › admin sidebar width collapses to 256px on desktop","Error: expect(locator).toBeVisible() failed Locator: locator('aside').first() Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for locator('aside').first() 6 | 7 | const aside = page.locator('aside').first() > 8 | await expect(aside).toBeVisible() | ^ 9 | 10 | const width = await aside.evaluate((element) => Math.round(element.getBoundingClientRect().width)) 11 | expect(width).toBe(256) at /work/tests/ui-admin-sidebar-width.spec.ts:8:23"
"chromium-authenticated","tests/ui-admin-sidebar-width.spec.ts","14","failed","5955","admin/editor/authenticated UI","TOC/layout expectation mismatch","ui-admin-sidebar-width.spec.ts › admin main content keeps at least 960px on 1280px viewport","Error: expect(locator).toBeVisible() failed Locator: locator('main').first() Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for locator('main').first() 17 | 18 | const main = page.locator('main').first() > 19 | await expect(main).toBeVisible() | ^ 20 | 21 | const width = await main.evaluate((element) => Math.round(element.getBoundingClientRect().width)) 22 | expect(width).toBeGreaterThanOrEqual(960) at /work/tests/ui-admin-sidebar-width.spec.ts:19:22"
"chromium-authenticated","tests/ui-admin-table-lang.spec.ts","20","failed","5833","admin/editor/authenticated UI","6s timeout","ui-admin-table-lang.spec.ts › admin blog table chrome uses English labels","Error: expect(locator).toHaveAttribute(expected) failed Locator: getByLabel('Search blog titles') Expected pattern: /Search by/i Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toHaveAttribute"" with timeout 5000ms - waiting for getByLabel('Search blog titles') 6 | await page.goto(path) 7 | > 8 | await expect(page.getByLabel(searchLabel)).toHaveAttribute('placeholder', /Search by/i) | ^ 9 | await expect(page.getByRole('button', { name: 'Previous page' })).toBeVisible() 10 | await expect(page.getByRole('button', { name: 'Next page' })).toBeVisible() 11 | await expect(page.getByText(/^Page \d+ of \d+$/)).toBeVisible() at expectEnglishTableChrome (/work/tests/ui-admin-table-lang.spec.ts:8:46) at /work/tests/ui-admin-table-lang.spec.ts:21:3"
"chromium-authenticated","tests/ui-admin-table-lang.spec.ts","24","failed","5976","admin/editor/authenticated UI","6s timeout","ui-admin-table-lang.spec.ts › admin works table chrome uses English labels","Error: expect(locator).toHaveAttribute(expected) failed Locator: getByLabel('Search work titles') Expected pattern: /Search by/i Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toHaveAttribute"" with timeout 5000ms - waiting for getByLabel('Search work titles') 6 | await page.goto(path) 7 | > 8 | await expect(page.getByLabel(searchLabel)).toHaveAttribute('placeholder', /Search by/i) | ^ 9 | await expect(page.getByRole('button', { name: 'Previous page' })).toBeVisible() 10 | await expect(page.getByRole('button', { name: 'Next page' })).toBeVisible() 11 | await expect(page.getByText(/^Page \d+ of \d+$/)).toBeVisible() at expectEnglishTableChrome (/work/tests/ui-admin-table-lang.spec.ts:8:46) at /work/tests/ui-admin-table-lang.spec.ts:25:3"
"chromium-authenticated","tests/ui-admin-table-polish.spec.ts","59","timedOut","32227","admin/editor/authenticated UI","editor title field not reachable","ui-admin-table-polish.spec.ts › admin blog list renders short tag lists as separate badges","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 15 | async function createBlog(page: Page, title: string, tags: string) { 16 | await page.goto('/admin/blog/new') > 17 | await page.getByLabel('Title').fill(title) | ^ 18 | await page.getByLabel('Tags (comma separated)').fill(tags) 19 | await fillEditor(page, `Regression coverage body for ${title}`) 20 | at createBlog (/work/tests/ui-admin-table-polish.spec.ts:17:34) at /work/tests/ui-admin-table-polish.spec.ts:61:3"
"chromium-authenticated","tests/ui-admin-table-polish.spec.ts","76","timedOut","32085","admin/editor/authenticated UI","editor title field not reachable","ui-admin-table-polish.spec.ts › admin blog list collapses extra tags into an overflow badge","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 15 | async function createBlog(page: Page, title: string, tags: string) { 16 | await page.goto('/admin/blog/new') > 17 | await page.getByLabel('Title').fill(title) | ^ 18 | await page.getByLabel('Tags (comma separated)').fill(tags) 19 | await fillEditor(page, `Regression coverage body for ${title}`) 20 | at createBlog (/work/tests/ui-admin-table-polish.spec.ts:17:34) at /work/tests/ui-admin-table-polish.spec.ts:78:3"
"chromium-authenticated","tests/ui-admin-table-polish.spec.ts","96","timedOut","32022","admin/editor/authenticated UI","editor title field not reachable","ui-admin-table-polish.spec.ts › admin works list includes a thumbnail column","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 27 | async function createWork(page: Page, title: string) { 28 | await page.goto('/admin/works/new') > 29 | await page.getByLabel('Title').fill(title) | ^ 30 | await page.getByLabel('Category').fill('regression') 31 | await fillEditor(page, `Regression coverage body for ${title}`) 32 | at createWork (/work/tests/ui-admin-table-polish.spec.ts:29:34) at /work/tests/ui-admin-table-polish.spec.ts:98:3"
"chromium-authenticated","tests/ui-admin-table-polish.spec.ts","112","failed","5846","admin/editor/authenticated UI","6s timeout","ui-admin-table-polish.spec.ts › admin blog list uses compact pagination controls","Error: expect(locator).toBeDisabled() failed Locator: getByRole('button', { name: 'Previous page' }) Expected: disabled Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeDisabled"" with timeout 5000ms - waiting for getByRole('button', { name: 'Previous page' }) 50 | 51 | async function expectCompactPagination(page: Page) { > 52 | await expect(page.getByRole('button', { name: 'Previous page' })).toBeDisabled() | ^ 53 | await expect(page.getByRole('button', { name: 'Next page' })).toBeVisible() 54 | await expect(page.getByText(/^Page \d+ of \d+$/)).toBeVisible() 55 | await expect(page.getByRole('button', { name: 'First' })).toHaveCount(0) at expectCompactPagination (/work/tests/ui-admin-table-polish.spec.ts:52:69) at /work/tests/ui-admin-table-polish.spec.ts:114:9"
"chromium-authenticated","tests/ui-admin-table-polish.spec.ts","117","failed","5829","admin/editor/authenticated UI","6s timeout","ui-admin-table-polish.spec.ts › admin works list uses compact pagination controls","Error: expect(locator).toBeDisabled() failed Locator: getByRole('button', { name: 'Previous page' }) Expected: disabled Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeDisabled"" with timeout 5000ms - waiting for getByRole('button', { name: 'Previous page' }) 50 | 51 | async function expectCompactPagination(page: Page) { > 52 | await expect(page.getByRole('button', { name: 'Previous page' })).toBeDisabled() | ^ 53 | await expect(page.getByRole('button', { name: 'Next page' })).toBeVisible() 54 | await expect(page.getByText(/^Page \d+ of \d+$/)).toBeVisible() 55 | await expect(page.getByRole('button', { name: 'First' })).toHaveCount(0) at expectCompactPagination (/work/tests/ui-admin-table-polish.spec.ts:52:69) at /work/tests/ui-admin-table-polish.spec.ts:119:9"
"chromium-authenticated","tests/ui-admin-table-selection-visual.spec.ts","5","failed","5709","admin/editor/authenticated UI","admin row not reachable","ui-admin-table-selection-visual.spec.ts › VA-213 selected admin table rows gain a visual selected state","Error: expect(locator).toBeVisible() failed Locator: getByTestId('admin-blog-row').first() Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByTestId('admin-blog-row').first() 7 | 8 | const row = page.getByTestId('admin-blog-row').first() > 9 | await expect(row).toBeVisible() | ^ 10 | await row.getByRole('checkbox').check() 11 | 12 | await expect.poll(() => row.getAttribute('data-state')).toBe('selected') at /work/tests/ui-admin-table-selection-visual.spec.ts:9:21"
"chromium-authenticated","tests/ui-admin-tiptap-link-popover.spec.ts","23","timedOut","31998","admin/editor/authenticated UI","admin row not reachable","ui-admin-tiptap-link-popover.spec.ts › link toolbar opens a popover and applies links without browser dialogs","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('admin-blog-row').first().getByRole('link').first() 8 | async function openBlogEditor(page: Page) { 9 | await page.goto('/admin/blog') > 10 | await page.getByTestId('admin-blog-row').first().getByRole('link').first().click() | ^ 11 | await expect(page.locator('.tiptap.ProseMirror').first()).toBeVisible() 12 | await expect.poll(() => page.evaluate(() => { 13 | const target = window as typeof window & { at openBlogEditor (/work/tests/ui-admin-tiptap-link-popover.spec.ts:10:78) at /work/tests/ui-admin-tiptap-link-popover.spec.ts:30:3"
"chromium-authenticated","tests/ui-admin-tiptap-link-popover.spec.ts","67","timedOut","32010","admin/editor/authenticated UI","admin row not reachable","ui-admin-tiptap-link-popover.spec.ts › link toolbar removes existing links from the current selection","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('admin-blog-row').first().getByRole('link').first() 8 | async function openBlogEditor(page: Page) { 9 | await page.goto('/admin/blog') > 10 | await page.getByTestId('admin-blog-row').first().getByRole('link').first().click() | ^ 11 | await expect(page.locator('.tiptap.ProseMirror').first()).toBeVisible() 12 | await expect.poll(() => page.evaluate(() => { 13 | const target = window as typeof window & { at openBlogEditor (/work/tests/ui-admin-tiptap-link-popover.spec.ts:10:78) at /work/tests/ui-admin-tiptap-link-popover.spec.ts:68:3"
"chromium-authenticated","tests/ui-admin-tiptap-semantic.spec.ts","13","timedOut","31950","admin/editor/authenticated UI","admin row not reachable","ui-admin-tiptap-semantic.spec.ts › dark mode tiptap surfaces resolve to semantic background tokens","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('admin-blog-row').first().getByRole('link').first() 7 | async function openDarkBlogEditor(page: Page) { 8 | await gotoWithTheme(page, '/admin/blog') > 9 | await page.getByTestId('admin-blog-row').first().getByRole('link').first().click() | ^ 10 | await expect(page.getByTestId('tiptap-editor-shell')).toBeVisible() 11 | } 12 | at openDarkBlogEditor (/work/tests/ui-admin-tiptap-semantic.spec.ts:9:78) at /work/tests/ui-admin-tiptap-semantic.spec.ts:14:3"
"chromium-authenticated","tests/ui-admin-tiptap-sticky-toolbar.spec.ts","20","failed","5883","admin/editor/authenticated UI","redirected to login","ui-admin-tiptap-sticky-toolbar.spec.ts › editor toolbar stays pinned while scrolling long content","Error: expect(locator).toHaveAttribute(expected) failed Locator: getByTestId('admin-blog-row').first().getByRole('link').first() Expected pattern: /\/admin\/blog\/[^?]+/ Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toHaveAttribute"" with timeout 5000ms - waiting for getByTestId('admin-blog-row').first().getByRole('link').first() 7 | await page.goto('/admin/blog') 8 | const editLink = page.getByTestId('admin-blog-row').first().getByRole('link').first() > 9 | await expect(editLink).toHaveAttribute('href', /\/admin\/blog\/[^?]+/) | ^ 10 | const href = await editLink.getAttribute('href') 11 | expect(href).toBeTruthy() 12 | await page.goto(href!) at openBlogEditor (/work/tests/ui-admin-tiptap-sticky-toolbar.spec.ts:9:26) at /work/tests/ui-admin-tiptap-sticky-toolbar.spec.ts:22:3"
"chromium-authenticated","tests/ui-admin-unsaved-dialog.spec.ts","5","timedOut","31976","admin/editor/authenticated UI","editor title field not reachable","ui-admin-unsaved-dialog.spec.ts › VA-233 blog editor shows a warning dialog with keep and discard actions when cancelling dirty changes","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 5 | test('VA-233 blog editor shows a warning dialog with keep and discard actions when cancelling dirty changes', async ({ page }) => { 6 | await page.goto('/admin/blog/new') > 7 | await page.getByLabel('Title').fill(`Unsaved Blog ${Date.now()}`) | ^ 8 | await page.getByRole('button', { name: 'Cancel' }).click() 9 | 10 | const dialog = page.getByTestId('admin-unsaved-dialog') at /work/tests/ui-admin-unsaved-dialog.spec.ts:7:34"
"chromium-authenticated","tests/ui-admin-unsaved-dialog.spec.ts","17","timedOut","32014","admin/editor/authenticated UI","editor title field not reachable","ui-admin-unsaved-dialog.spec.ts › VA-233 work editor shows a warning dialog with keep and discard actions when cancelling dirty changes","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 17 | test('VA-233 work editor shows a warning dialog with keep and discard actions when cancelling dirty changes', async ({ page }) => { 18 | await page.goto('/admin/works/new') > 19 | await page.getByLabel('Title').fill(`Unsaved Work ${Date.now()}`) | ^ 20 | await page.getByRole('button', { name: 'Cancel' }).click() 21 | 22 | const dialog = page.getByTestId('admin-unsaved-dialog') at /work/tests/ui-admin-unsaved-dialog.spec.ts:19:34"
"chromium-authenticated","tests/ui-admin-unsaved-warning.spec.ts","5","timedOut","32166","admin/editor/authenticated UI","editor title field not reachable","ui-admin-unsaved-warning.spec.ts › blog editor registers beforeunload only after a real change","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 8 | await expect.poll(async () => page.evaluate(() => typeof window.onbeforeunload)).toBe('object') 9 | > 10 | await page.getByLabel('Title').fill(`Dirty blog ${Date.now()}`) | ^ 11 | await expect.poll(async () => page.evaluate(() => typeof window.onbeforeunload)).toBe('function') 12 | }) 13 | at /work/tests/ui-admin-unsaved-warning.spec.ts:10:34"
"chromium-authenticated","tests/ui-admin-unsaved-warning.spec.ts","14","timedOut","32190","admin/editor/authenticated UI","editor title field not reachable","ui-admin-unsaved-warning.spec.ts › work editor registers beforeunload only after a real change","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 17 | await expect.poll(async () => page.evaluate(() => typeof window.onbeforeunload)).toBe('object') 18 | > 19 | await page.getByLabel('Title').fill(`Dirty work ${Date.now()}`) | ^ 20 | await expect.poll(async () => page.evaluate(() => typeof window.onbeforeunload)).toBe('function') 21 | }) 22 | at /work/tests/ui-admin-unsaved-warning.spec.ts:19:34"
"chromium-authenticated","tests/ui-admin-unsaved-warning.spec.ts","23","timedOut","32198","admin/editor/authenticated UI","admin row not reachable","ui-admin-unsaved-warning.spec.ts › blog editor clears beforeunload after a successful save","Test timeout of 30000ms exceeded. Error: locator.getAttribute: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('admin-blog-row').first().getByRole('link').first() 25 | 26 | await page.goto('/admin/blog') > 27 | const editHref = await page.getByTestId('admin-blog-row').first().getByRole('link').first().getAttribute('href') | ^ 28 | if (!editHref) { 29 | throw new Error('Missing blog edit href') 30 | } at /work/tests/ui-admin-unsaved-warning.spec.ts:27:95"
"chromium-authenticated","tests/ui-admin-unsaved-warning.spec.ts","46","timedOut","32036","admin/editor/authenticated UI","admin row not reachable","ui-admin-unsaved-warning.spec.ts › work editor clears beforeunload after a successful save","Test timeout of 30000ms exceeded. Error: locator.getAttribute: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('admin-work-row').first().getByRole('link', { name: /Edit/i }) 48 | 49 | await page.goto('/admin/works') > 50 | const editHref = await page.getByTestId('admin-work-row').first().getByRole('link', { name: /Edit/i }).getAttribute('href') | ^ 51 | if (!editHref) { 52 | throw new Error('Missing work edit href') 53 | } at /work/tests/ui-admin-unsaved-warning.spec.ts:50:106"
"chromium-authenticated","tests/ui-admin-work-create-cta.spec.ts","5","failed","5921","admin/editor/authenticated UI","6s timeout","ui-admin-work-create-cta.spec.ts › work create form shows a single default create CTA before videos are staged","Error: expect(locator).toBeVisible() failed Locator: getByRole('button', { name: 'Create Work' }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('button', { name: 'Create Work' }) 6 | await page.goto('/admin/works/new') 7 | > 8 | await expect(page.getByRole('button', { name: 'Create Work' })).toBeVisible() | ^ 9 | await expect(page.getByRole('button', { name: 'Create And Add Videos' })).toHaveCount(0) 10 | }) 11 | at /work/tests/ui-admin-work-create-cta.spec.ts:8:67"
"chromium-authenticated","tests/ui-admin-work-create-cta.spec.ts","12","timedOut","32138","admin/editor/authenticated UI","editor title field not reachable","ui-admin-work-create-cta.spec.ts › work create CTA switches to the staged-video create label","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 13 | await page.goto('/admin/works/new') 14 | > 15 | await page.getByLabel('Title').fill(`CTA Singular ${Date.now()}`) | ^ 16 | await page.getByLabel('YouTube URL or ID').fill('https://youtu.be/dQw4w9WgXcQ') 17 | await page.getByRole('button', { name: 'Add YouTube Video' }).click() 18 | at /work/tests/ui-admin-work-create-cta.spec.ts:15:34"
"chromium-authenticated","tests/ui-admin-work-create-cta.spec.ts","24","timedOut","32111","admin/editor/authenticated UI","editor title field not reachable","ui-admin-work-create-cta.spec.ts › work create CTA stays consolidated when multiple videos are staged","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 25 | await page.goto('/admin/works/new') 26 | > 27 | await page.getByLabel('Title').fill(`CTA Plural ${Date.now()}`) | ^ 28 | await page.getByLabel('YouTube URL or ID').fill('https://youtu.be/dQw4w9WgXcQ') 29 | await page.getByRole('button', { name: 'Add YouTube Video' }).click() 30 | await page.getByLabel('YouTube URL or ID').fill('https://youtu.be/oHg5SJYRHA0') at /work/tests/ui-admin-work-create-cta.spec.ts:27:34"
"chromium-authenticated","tests/ui-admin-work-editor-tabs.spec.ts","5","failed","5875","admin/editor/authenticated UI","6s timeout","ui-admin-work-editor-tabs.spec.ts › WorkEditor exposes General, Media & Videos, and Content tabs","Error: expect(locator).toBeVisible() failed Locator: getByRole('tab', { name: 'General' }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('tab', { name: 'General' }) 6 | await page.goto('/admin/works/new') 7 | > 8 | await expect(page.getByRole('tab', { name: 'General' })).toBeVisible() | ^ 9 | await expect(page.getByRole('tab', { name: 'Media & Videos' })).toBeVisible() 10 | await expect(page.getByRole('tab', { name: 'Content' })).toBeVisible() 11 | }) at /work/tests/ui-admin-work-editor-tabs.spec.ts:8:60"
"chromium-authenticated","tests/ui-admin-work-editor-tabs.spec.ts","13","timedOut","32272","admin/editor/authenticated UI","editor title field not reachable","ui-admin-work-editor-tabs.spec.ts › tab navigation reveals the expected work editor sections and preserves entered data","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 15 | 16 | await page.goto('/admin/works/new') > 17 | await page.getByLabel('Title').fill(title) | ^ 18 | 19 | await page.getByRole('tab', { name: 'Media & Videos' }).click() 20 | await expect(page.locator('#work-thumbnail-upload')).toBeVisible() at /work/tests/ui-admin-work-editor-tabs.spec.ts:17:34"
"chromium-authenticated","tests/ui-admin-work-metadata-ui.spec.ts","5","timedOut","32120","admin/editor/authenticated UI","32s timeout","ui-admin-work-metadata-ui.spec.ts › structured metadata fields can be added and removed without raw JSON editing","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByRole('tab', { name: 'Media & Videos' }) 5 | test('structured metadata fields can be added and removed without raw JSON editing', async ({ page }) => { 6 | await page.goto('/admin/works/new') > 7 | await page.getByRole('tab', { name: 'Media & Videos' }).click() | ^ 8 | 9 | await page.getByRole('button', { name: 'Add Field' }).click() 10 | const keyInput = page.locator('input[id^=""metadata-key-""]').first() at /work/tests/ui-admin-work-metadata-ui.spec.ts:7:59"
"chromium-authenticated","tests/ui-admin-work-metadata-ui.spec.ts","23","timedOut","32141","admin/editor/authenticated UI","32s timeout","ui-admin-work-metadata-ui.spec.ts › Media tab no longer renders a raw JSON textarea for flexible metadata","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByRole('tab', { name: 'Media & Videos' }) 23 | test('Media tab no longer renders a raw JSON textarea for flexible metadata', async ({ page }) => { 24 | await page.goto('/admin/works/new') > 25 | await page.getByRole('tab', { name: 'Media & Videos' }).click() | ^ 26 | 27 | await expect(page.locator('#work-editor-media-section textarea')).toHaveCount(0) 28 | }) at /work/tests/ui-admin-work-metadata-ui.spec.ts:25:59"
"chromium-authenticated","tests/ui-loading-states.spec.ts","20","timedOut","32522","admin/editor/authenticated UI","33s timeout","ui-loading-states.spec.ts › WQ-024 admin dashboard transitions expose loading chrome before the dashboard resolves","Test timeout of 30000ms exceeded. Error: locator.evaluate: Test timeout of 30000ms exceeded. Call log: - waiting for locator('aside nav').getByRole('link', { name: 'Dashboard' }) 22 | 23 | const dashboardLink = page.locator('aside nav').getByRole('link', { name: 'Dashboard' }) > 24 | await dashboardLink.evaluate((element) => { | ^ 25 | ;(element as HTMLAnchorElement).href = '/admin/dashboard?__qaSlow=1' 26 | }) 27 | await dashboardLink.click() at /work/tests/ui-loading-states.spec.ts:24:23"
"chromium-authenticated","tests/ui-quality-blog-detail-visuals.spec.ts","7","failed","1223","public content/layout expectation","TOC/layout expectation mismatch","ui-quality-blog-detail-visuals.spec.ts › VA-120 blog TOC stays visually separated from the article body","Error: expect(received).toBe(expected) // Object.is equality Expected: ""sticky"" Received: ""static"" 23 | expect(px(styles.borderTopWidth)).toBeGreaterThan(0) 24 | expect(styles.backgroundColor).not.toBe('rgba(0, 0, 0, 0)') > 25 | expect(styles.position).toBe('sticky') | ^ 26 | }) 27 | 28 | test('VA-121 blog body keeps readable paragraph line-height and spacing', async ({ page }) => { at /work/tests/ui-quality-blog-detail-visuals.spec.ts:25:27"
"chromium-authenticated","tests/ui-quality-layout-shift.spec.ts","35","timedOut","32150","admin/editor/authenticated UI","32s timeout","ui-quality-layout-shift.spec.ts › WQ-023 admin slow dashboard transition keeps cumulative layout shift below 0.1","Test timeout of 30000ms exceeded. Error: locator.evaluate: Test timeout of 30000ms exceeded. Call log: - waiting for locator('aside nav').getByRole('link', { name: 'Dashboard' }) 38 | 39 | const dashboardLink = page.locator('aside nav').getByRole('link', { name: 'Dashboard' }) > 40 | await dashboardLink.evaluate((element) => { | ^ 41 | ;(element as HTMLAnchorElement).href = '/admin/dashboard?__qaSlow=1' 42 | }) 43 | await dashboardLink.click() at /work/tests/ui-quality-layout-shift.spec.ts:40:23"
"chromium-authenticated","tests/ui-quality-responsive-admin.spec.ts","24","failed","5707","admin/editor/authenticated UI","6s timeout","ui-quality-responsive-admin.spec.ts › WQ-033 admin sidebar collapses into a stacked top rail on mobile without horizontal overflow","Error: expect(locator).toBeVisible() failed Locator: locator('aside').first() Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for locator('aside').first() 28 | const aside = page.locator('aside').first() 29 | const main = page.locator('main').first() > 30 | await expect(aside).toBeVisible() | ^ 31 | await expect(main).toBeVisible() 32 | 33 | const [asideBox, mainBox, overflowX] = await Promise.all([ at /work/tests/ui-quality-responsive-admin.spec.ts:30:23"
"chromium-authenticated","tests/ui-quality-spacing-system.spec.ts","9","timedOut","31977","admin/editor/authenticated UI","32s timeout","ui-quality-spacing-system.spec.ts › VA-020 key layout paddings and gaps follow the 4px spacing rhythm","Test timeout of 30000ms exceeded. Error: locator.evaluate: Test timeout of 30000ms exceeded. Call log: - waiting for locator('main').first() 20 | 21 | const adminSamples = await Promise.all([ > 22 | page.locator('main').first().evaluate((element: HTMLElement) => ({ name: 'admin main padding top', value: getComputedStyle(element).paddingTop })), | ^ 23 | page.locator('aside').first().evaluate((element: HTMLElement) => ({ name: 'admin aside padding left', value: getComputedStyle(element).paddingLeft })), 24 | ]) 25 | at /work/tests/ui-quality-spacing-system.spec.ts:22:34"
"chromium-authenticated","tests/ui-quality-toast-accessibility.spec.ts","6","timedOut","32075","admin/editor/authenticated UI","editor title field not reachable","ui-quality-toast-accessibility.spec.ts › WQ-012 admin toasts announce politely without stealing focus","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 19 | 20 | await page.goto('/admin/blog/new') > 21 | await page.getByLabel('Title').fill(`Toast A11y ${Date.now()}`) | ^ 22 | await page.locator('form .tiptap.ProseMirror').first().click() 23 | await page.keyboard.type('Trigger a toast while keeping focus stable.') 24 | at /work/tests/ui-quality-toast-accessibility.spec.ts:21:34"
"chromium-authenticated","tests/ui-quality-token-consistency.spec.ts","6","failed","5828","admin/editor/authenticated UI","6s timeout","ui-quality-token-consistency.spec.ts › VA-001 primary and destructive surfaces resolve from the shared semantic tokens","Error: expect(locator).toBeVisible() failed Locator: getByRole('button', { name: 'Create Post' }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('button', { name: 'Create Post' }) 8 | 9 | const saveButton = page.getByRole('button', { name: 'Create Post' }) > 10 | await expect(saveButton).toBeVisible() | ^ 11 | const primaryBg = await getColorChannels(saveButton, 'background-color') 12 | const expectedPrimary = await getRootVariableChannels(page, '--primary') 13 | expectRgbClose(primaryBg, expectedPrimary, 8) at /work/tests/ui-quality-token-consistency.spec.ts:10:28"
"chromium-authenticated","tests/ui-quality-visual-advanced.spec.ts","50","failed","915","other","TOC/layout expectation mismatch","ui-quality-visual-advanced.spec.ts › VA-120 blog detail table of contents keeps its own surfaced container styling","Error: expect(received).toBe(expected) // Object.is equality Expected: ""sticky"" Received: ""static"" 65 | expect(backgroundColor).not.toBe('rgba(0, 0, 0, 0)') 66 | expect(boxShadow).not.toBe('none') > 67 | expect(position).toBe('sticky') | ^ 68 | }) 69 | 70 | test('VA-142 work detail metadata stays visually subordinate to the page title', async ({ page }) => { at /work/tests/ui-quality-visual-advanced.spec.ts:67:20"
"chromium-authenticated","tests/ui-quality-visual-contracts.spec.ts","56","failed","5686","admin/editor/authenticated UI","6s timeout","ui-quality-visual-contracts.spec.ts › VA-202 admin sidebar text keeps readable heading and nav label sizing","Error: expect(locator).toBeVisible() failed Locator: getByRole('heading', { name: 'Admin Panel' }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('heading', { name: 'Admin Panel' }) 59 | const heading = page.getByRole('heading', { name: 'Admin Panel' }) 60 | const navLink = page.locator('aside nav').getByRole('link', { name: 'Dashboard' }) > 61 | await expect(heading).toBeVisible() | ^ 62 | await expect(navLink).toBeVisible() 63 | 64 | const [headingSize, linkSize] = await Promise.all([ at /work/tests/ui-quality-visual-contracts.spec.ts:61:25"
